freq (Hz),real(aaSP("/PORT0" "/PORT0")) TL_width 1.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 2e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 2.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 3e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 3.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 4e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 4.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 5.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 6e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 6.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 7e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 7.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 8e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 8.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 9e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 9.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 0.0001 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 1.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 2e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 2.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 3e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 3.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 4e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 4.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 5.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 6e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 6.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 7e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 7.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 8e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 8.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 9e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 9.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 0.0001 ,real(aaSP("/PORT0" "/PORT1")) TL_width 1.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 2e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 2.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 3e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 3.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 4e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 4.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 5.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 6e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 6.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 7e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 7.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 8e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 8.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 9e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 9.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 0.0001 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 1.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 2e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 2.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 3e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 3.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 4e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 4.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 5.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 6e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 6.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 7e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 7.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 8e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 8.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 9e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 9.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 0.0001 
73.73E9,182.0E-3,20.79E-3,69.28E-3,32.45E-3,27.31E-3,21.53E-3,9.417E-3,4.224E-3,184.9E-6,-2.183E-3,-3.860E-3,-5.314E-3,-6.736E-3,-8.459E-3,-10.52E-3,-13.82E-3,-16.66E-3,-20.69E-3,-202.1E-3,-28.47E-3,-115.2E-3,-67.71E-3,-57.02E-3,-45.24E-3,-22.63E-3,-11.15E-3,-1.470E-3,3.123E-3,4.668E-3,3.914E-3,833.4E-6,-5.911E-3,-12.59E-3,-24.60E-3,-32.24E-3,-43.32E-3,712.6E-3,942.5E-3,849.0E-3,905.1E-3,902.7E-3,901.0E-3,926.5E-3,933.8E-3,946.0E-3,947.7E-3,951.8E-3,953.5E-3,954.2E-3,953.3E-3,951.7E-3,947.5E-3,944.8E-3,940.1E-3,565.8E-3,83.45E-3,407.8E-3,284.9E-3,299.1E-3,309.0E-3,226.2E-3,196.6E-3,125.7E-3,113.5E-3,69.76E-3,38.16E-3,6.964E-3,-32.39E-3,-59.40E-3,-101.8E-3,-119.8E-3,-146.7E-3
74.75E9,117.0E-3,22.02E-3,36.23E-3,15.88E-3,13.26E-3,10.42E-3,5.022E-3,2.601E-3,621.4E-6,-1.291E-3,-3.614E-3,-6.446E-3,-10.04E-3,-15.20E-3,-20.65E-3,-29.22E-3,-35.75E-3,-44.71E-3,-173.5E-3,30.30E-3,-76.38E-3,-30.36E-3,-27.63E-3,-23.00E-3,-6.700E-3,-2.099E-3,209.1E-6,-1.684E-3,-6.840E-3,-13.82E-3,-22.81E-3,-35.03E-3,-46.66E-3,-62.90E-3,-74.61E-3,-89.05E-3,812.1E-3,941.2E-3,911.5E-3,942.5E-3,941.7E-3,941.0E-3,951.4E-3,953.3E-3,953.2E-3,952.8E-3,949.2E-3,945.2E-3,940.1E-3,931.8E-3,924.6E-3,911.7E-3,904.8E-3,893.9E-3,441.0E-3,-90.24E-3,255.1E-3,123.2E-3,139.4E-3,150.8E-3,64.50E-3,34.25E-3,-38.47E-3,-50.97E-3,-95.71E-3,-128.1E-3,-160.1E-3,-200.0E-3,-227.5E-3,-269.8E-3,-288.1E-3,-314.7E-3
75.78E9,64.36E-3,44.13E-3,18.40E-3,13.13E-3,10.01E-3,7.437E-3,6.240E-3,4.109E-3,1.590E-3,-2.088E-3,-7.306E-3,-13.58E-3,-21.28E-3,-31.60E-3,-41.97E-3,-56.97E-3,-68.40E-3,-83.10E-3,-122.9E-3,84.43E-3,-28.26E-3,10.47E-3,4.798E-3,1.685E-3,9.759E-3,6.957E-3,1.635E-3,-6.511E-3,-17.74E-3,-30.07E-3,-43.84E-3,-59.92E-3,-74.93E-3,-93.13E-3,-107.2E-3,-122.8E-3,888.2E-3,905.0E-3,944.5E-3,949.5E-3,951.5E-3,952.8E-3,948.0E-3,944.8E-3,932.2E-3,929.5E-3,918.0E-3,907.9E-3,896.6E-3,880.4E-3,867.3E-3,845.6E-3,834.1E-3,817.0E-3,293.2E-3,-258.9E-3,91.44E-3,-43.28E-3,-25.06E-3,-12.16E-3,-99.04E-3,-129.0E-3,-201.3E-3,-213.8E-3,-258.1E-3,-290.1E-3,-321.6E-3,-360.3E-3,-386.8E-3,-426.7E-3,-443.8E-3,-468.2E-3
76.80E9,32.41E-3,83.56E-3,18.30E-3,24.54E-3,17.93E-3,12.92E-3,12.91E-3,8.562E-3,2.973E-3,-4.479E-3,-14.49E-3,-25.83E-3,-39.02E-3,-55.51E-3,-71.62E-3,-93.24E-3,-110.0E-3,-130.3E-3,-55.66E-3,126.6E-3,23.16E-3,49.68E-3,36.36E-3,25.90E-3,24.82E-3,14.96E-3,2.645E-3,-10.78E-3,-26.73E-3,-42.89E-3,-59.68E-3,-77.53E-3,-93.89E-3,-111.6E-3,-126.0E-3,-140.6E-3,933.0E-3,837.2E-3,945.4E-3,925.6E-3,931.8E-3,935.9E-3,916.5E-3,908.4E-3,883.5E-3,878.6E-3,859.1E-3,843.0E-3,825.4E-3,801.4E-3,782.7E-3,752.8E-3,737.2E-3,714.7E-3,128.3E-3,-414.3E-3,-76.06E-3,-207.8E-3,-188.4E-3,-174.5E-3,-259.4E-3,-288.3E-3,-358.1E-3,-370.2E-3,-412.5E-3,-442.9E-3,-472.3E-3,-507.9E-3,-531.8E-3,-567.0E-3,-581.4E-3,-601.7E-3
77.82E9,26.56E-3,134.4E-3,35.91E-3,48.55E-3,36.02E-3,26.19E-3,24.24E-3,15.43E-3,4.606E-3,-8.182E-3,-24.29E-3,-41.69E-3,-61.04E-3,-83.87E-3,-105.7E-3,-133.2E-3,-154.9E-3,-179.9E-3,19.08E-3,151.8E-3,71.24E-3,82.41E-3,63.26E-3,46.80E-3,36.74E-3,21.00E-3,3.125E-3,-14.00E-3,-32.73E-3,-50.74E-3,-68.44E-3,-85.77E-3,-101.4E-3,-116.2E-3,-129.1E-3,-140.8E-3,941.5E-3,743.3E-3,914.4E-3,872.4E-3,883.6E-3,891.1E-3,857.9E-3,845.4E-3,808.7E-3,801.7E-3,774.5E-3,752.6E-3,729.2E-3,698.3E-3,674.7E-3,638.1E-3,619.3E-3,592.8E-3,-44.34E-3,-550.5E-3,-239.8E-3,-363.9E-3,-344.9E-3,-331.1E-3,-411.6E-3,-438.8E-3,-504.2E-3,-515.4E-3,-554.2E-3,-581.5E-3,-607.5E-3,-638.2E-3,-657.9E-3,-686.5E-3,-697.0E-3,-711.9E-3
78.85E9,47.78E-3,189.6E-3,68.67E-3,81.98E-3,61.97E-3,45.62E-3,38.86E-3,23.91E-3,6.295E-3,-12.76E-3,-35.55E-3,-59.25E-3,-84.65E-3,-113.2E-3,-140.1E-3,-172.0E-3,-197.5E-3,-225.8E-3,90.60E-3,157.8E-3,110.0E-3,104.8E-3,82.37E-3,61.99E-3,44.14E-3,24.36E-3,3.023E-3,-15.76E-3,-35.04E-3,-52.70E-3,-69.13E-3,-83.79E-3,-96.70E-3,-106.9E-3,-116.8E-3,-124.2E-3,912.7E-3,629.7E-3,853.8E-3,792.9E-3,809.1E-3,820.3E-3,774.3E-3,757.7E-3,710.0E-3,701.0E-3,666.8E-3,639.8E-3,611.6E-3,575.1E-3,547.8E-3,506.4E-3,485.8E-3,457.2E-3,-213.7E-3,-663.8E-3,-392.8E-3,-506.2E-3,-489.3E-3,-476.8E-3,-551.1E-3,-576.3E-3,-635.2E-3,-645.2E-3,-679.0E-3,-701.9E-3,-723.1E-3,-747.4E-3,-761.9E-3,-782.6E-3,-788.6E-3,-797.3E-3
79.87E9,92.26E-3,242.5E-3,112.0E-3,120.6E-3,92.62E-3,68.91E-3,55.08E-3,33.01E-3,7.841E-3,-17.66E-3,-46.91E-3,-76.38E-3,-107.0E-3,-139.9E-3,-170.5E-3,-204.9E-3,-233.0E-3,-262.8E-3,149.0E-3,145.1E-3,134.9E-3,114.5E-3,91.58E-3,69.77E-3,46.19E-3,24.68E-3,2.357E-3,-15.88E-3,-33.40E-3,-48.58E-3,-61.77E-3,-72.02E-3,-80.74E-3,-85.21E-3,-91.00E-3,-93.58E-3,850.3E-3,502.4E-3,767.8E-3,691.2E-3,711.6E-3,726.0E-3,668.5E-3,648.0E-3,590.3E-3,579.5E-3,539.5E-3,508.4E-3,476.5E-3,436.0E-3,406.6E-3,362.5E-3,341.5E-3,312.4E-3,-369.7E-3,-753.2E-3,-529.5E-3,-630.5E-3,-617.5E-3,-607.6E-3,-674.0E-3,-696.6E-3,-747.3E-3,-755.6E-3,-783.1E-3,-800.8E-3,-816.2E-3,-833.1E-3,-841.7E-3,-854.0E-3,-855.2E-3,-857.8E-3
80.90E9,152.7E-3,287.2E-3,160.5E-3,159.8E-3,124.3E-3,93.34E-3,71.00E-3,41.67E-3,9.065E-3,-22.32E-3,-57.03E-3,-91.06E-3,-125.4E-3,-160.9E-3,-193.6E-3,-228.3E-3,-257.5E-3,-287.2E-3,187.2E-3,116.1E-3,143.7E-3,110.8E-3,90.05E-3,69.34E-3,42.70E-3,21.93E-3,1.210E-3,-14.33E-3,-28.00E-3,-38.91E-3,-47.32E-3,-51.98E-3,-55.58E-3,-53.93E-3,-55.15E-3,-52.76E-3,761.2E-3,366.5E-3,661.6E-3,571.7E-3,594.9E-3,611.6E-3,543.6E-3,519.5E-3,453.2E-3,441.0E-3,396.3E-3,362.4E-3,328.3E-3,285.6E-3,255.6E-3,210.6E-3,190.6E-3,162.5E-3,-504.8E-3,-818.9E-3,-646.1E-3,-734.0E-3,-726.0E-3,-719.7E-3,-776.8E-3,-796.3E-3,-837.1E-3,-843.5E-3,-863.6E-3,-875.3E-3,-884.5E-3,-893.5E-3,-896.2E-3,-900.2E-3,-897.1E-3,-894.2E-3
81.92E9,220.2E-3,319.5E-3,208.3E-3,195.2E-3,153.5E-3,116.1E-3,84.80E-3,48.89E-3,9.824E-3,-26.18E-3,-64.71E-3,-101.6E-3,-137.8E-3,-173.8E-3,-206.8E-3,-239.9E-3,-268.6E-3,-296.6E-3,202.1E-3,74.72E-3,136.1E-3,94.50E-3,78.16E-3,60.86E-3,34.11E-3,16.44E-3,-282.0E-6,-11.30E-3,-19.51E-3,-24.87E-3,-27.53E-3,-26.12E-3,-24.27E-3,-16.79E-3,-13.43E-3,-6.467E-3,653.4E-3,225.5E-3,540.4E-3,438.8E-3,463.1E-3,480.9E-3,403.6E-3,376.1E-3,302.8E-3,289.6E-3,241.7E-3,206.2E-3,171.3E-3,128.1E-3,98.66E-3,54.44E-3,36.27E-3,10.15E-3,-615.5E-3,-862.1E-3,-740.7E-3,-815.0E-3,-812.7E-3,-810.5E-3,-856.8E-3,-872.7E-3,-902.1E-3,-906.3E-3,-918.4E-3,-923.7E-3,-926.5E-3,-927.7E-3,-924.9E-3,-921.1E-3,-914.5E-3,-906.9E-3
82.94E9,286.6E-3,336.5E-3,250.3E-3,223.0E-3,177.0E-3,134.7E-3,94.91E-3,53.84E-3,10.03E-3,-28.79E-3,-69.06E-3,-106.7E-3,-142.8E-3,-177.3E-3,-208.7E-3,-238.3E-3,-265.2E-3,-290.2E-3,194.4E-3,25.70E-3,113.8E-3,67.74E-3,57.45E-3,45.38E-3,21.43E-3,8.852E-3,-1.940E-3,-7.143E-3,-8.927E-3,-8.124E-3,-4.756E-3,2.522E-3,9.556E-3,21.98E-3,29.51E-3,40.27E-3,534.6E-3,82.04E-3,408.7E-3,296.5E-3,320.2E-3,337.7E-3,252.5E-3,222.0E-3,143.6E-3,129.7E-3,80.15E-3,44.43E-3,9.841E-3,-32.50E-3,-60.30E-3,-102.6E-3,-118.5E-3,-142.1E-3,-701.7E-3,-884.0E-3,-812.9E-3,-872.8E-3,-876.1E-3,-878.0E-3,-912.0E-3,-923.5E-3,-940.4E-3,-942.2E-3,-945.7E-3,-944.8E-3,-941.4E-3,-935.3E-3,-927.6E-3,-916.8E-3,-907.6E-3,-896.3E-3
83.97E9,345.1E-3,337.0E-3,282.5E-3,240.4E-3,192.3E-3,147.2E-3,100.2E-3,55.95E-3,9.664E-3,-29.84E-3,-69.56E-3,-105.9E-3,-139.8E-3,-170.9E-3,-199.1E-3,-223.9E-3,-247.7E-3,-268.6E-3,167.0E-3,-25.99E-3,79.61E-3,33.62E-3,30.30E-3,24.70E-3,6.124E-3,53.94E-6,-3.569E-3,-2.353E-3,2.491E-3,9.352E-3,18.34E-3,30.63E-3,42.06E-3,58.04E-3,68.95E-3,82.40E-3,410.2E-3,-62.30E-3,270.4E-3,148.3E-3,169.9E-3,185.9E-3,94.44E-3,61.54E-3,-19.77E-3,-33.88E-3,-83.56E-3,-118.5E-3,-151.7E-3,-192.1E-3,-217.7E-3,-257.3E-3,-270.9E-3,-291.9E-3,-765.2E-3,-885.3E-3,-863.1E-3,-907.3E-3,-915.3E-3,-920.9E-3,-941.0E-3,-947.5E-3,-950.8E-3,-950.1E-3,-945.1E-3,-938.1E-3,-929.0E-3,-916.1E-3,-904.4E-3,-887.3E-3,-876.4E-3,-862.4E-3
84.99E9,390.9E-3,320.8E-3,301.9E-3,245.8E-3,197.9E-3,152.1E-3,100.1E-3,54.99E-3,8.769E-3,-29.21E-3,-66.17E-3,-99.15E-3,-129.2E-3,-155.3E-3,-179.1E-3,-198.0E-3,-217.8E-3,-233.9E-3,124.1E-3,-75.22E-3,37.40E-3,-4.166E-3,-270.5E-6,1.123E-3,-10.05E-3,-8.937E-3,-4.979E-3,2.506E-3,13.40E-3,25.50E-3,39.07E-3,54.96E-3,69.50E-3,87.28E-3,100.4E-3,115.2E-3,284.0E-3,-206.1E-3,128.2E-3,-2.594E-3,15.83E-3,29.61E-3,-66.09E-3,-100.6E-3,-182.4E-3,-196.3E-3,-244.7E-3,-277.9E-3,-309.0E-3,-346.7E-3,-369.9E-3,-406.4E-3,-417.9E-3,-436.7E-3,-808.8E-3,-866.0E-3,-891.9E-3,-918.4E-3,-929.9E-3,-938.3E-3,-943.1E-3,-943.8E-3,-933.0E-3,-929.9E-3,-916.4E-3,-903.8E-3,-889.6E-3,-870.6E-3,-855.5E-3,-832.8E-3,-820.8E-3,-804.6E-3
86.02E9,421.0E-3,289.3E-3,307.1E-3,238.7E-3,193.2E-3,149.0E-3,94.58E-3,51.07E-3,7.452E-3,-26.98E-3,-59.29E-3,-87.37E-3,-112.2E-3,-132.4E-3,-150.8E-3,-163.6E-3,-178.6E-3,-189.6E-3,70.56E-3,-117.0E-3,-8.575E-3,-41.66E-3,-30.96E-3,-22.73E-3,-25.26E-3,-17.08E-3,-6.005E-3,6.859E-3,22.50E-3,38.43E-3,54.99E-3,72.65E-3,88.67E-3,106.2E-3,120.2E-3,134.6E-3,157.4E-3,-347.5E-3,-15.59E-3,-153.5E-3,-138.5E-3,-127.4E-3,-224.7E-3,-259.7E-3,-339.6E-3,-352.9E-3,-398.6E-3,-429.3E-3,-457.8E-3,-492.2E-3,-512.9E-3,-546.1E-3,-555.9E-3,-572.7E-3,-835.1E-3,-825.3E-3,-899.9E-3,-906.1E-3,-919.9E-3,-930.1E-3,-918.3E-3,-912.7E-3,-887.6E-3,-882.2E-3,-860.6E-3,-842.7E-3,-824.0E-3,-799.4E-3,-781.3E-3,-753.5E-3,-740.7E-3,-722.4E-3
87.04E9,433.8E-3,245.3E-3,297.5E-3,219.7E-3,178.7E-3,138.1E-3,84.32E-3,44.65E-3,5.867E-3,-23.40E-3,-49.74E-3,-71.89E-3,-90.69E-3,-104.8E-3,-117.6E-3,-124.4E-3,-134.5E-3,-140.6E-3,11.25E-3,-146.6E-3,-53.83E-3,-74.91E-3,-58.46E-3,-44.25E-3,-37.77E-3,-23.44E-3,-6.528E-3,10.20E-3,28.74E-3,46.60E-3,64.20E-3,81.53E-3,97.13E-3,112.3E-3,125.4E-3,137.7E-3,31.19E-3,-484.3E-3,-159.2E-3,-301.4E-3,-289.7E-3,-281.2E-3,-377.1E-3,-411.2E-3,-486.6E-3,-498.8E-3,-540.7E-3,-568.4E-3,-593.8E-3,-624.4E-3,-642.6E-3,-672.0E-3,-680.6E-3,-695.5E-3,-846.0E-3,-762.2E-3,-887.2E-3,-870.5E-3,-885.2E-3,-896.2E-3,-867.2E-3,-855.1E-3,-815.9E-3,-808.3E-3,-779.2E-3,-756.6E-3,-733.6E-3,-703.9E-3,-683.1E-3,-650.2E-3,-636.5E-3,-615.8E-3
88.06E9,428.5E-3,193.1E-3,273.9E-3,190.8E-3,155.8E-3,120.8E-3,70.46E-3,36.47E-3,4.201E-3,-18.92E-3,-38.63E-3,-54.54E-3,-67.29E-3,-75.57E-3,-83.18E-3,-85.13E-3,-90.84E-3,-92.90E-3,-49.02E-3,-160.2E-3,-93.95E-3,-100.3E-3,-79.74E-3,-61.02E-3,-46.13E-3,-27.28E-3,-6.491E-3,12.12E-3,31.35E-3,49.02E-3,65.55E-3,80.42E-3,93.67E-3,104.4E-3,115.0E-3,123.4E-3,-95.05E-3,-612.7E-3,-300.8E-3,-443.2E-3,-434.2E-3,-427.7E-3,-518.9E-3,-550.8E-3,-619.1E-3,-630.0E-3,-666.8E-3,-690.8E-3,-712.8E-3,-739.0E-3,-754.6E-3,-779.5E-3,-787.0E-3,-799.7E-3,-842.2E-3,-675.4E-3,-853.4E-3,-811.4E-3,-826.3E-3,-837.4E-3,-791.0E-3,-772.5E-3,-720.2E-3,-710.5E-3,-674.5E-3,-647.6E-3,-620.7E-3,-586.1E-3,-562.4E-3,-524.5E-3,-509.4E-3,-486.1E-3
89.09E9,405.5E-3,138.2E-3,238.5E-3,154.9E-3,127.1E-3,98.87E-3,54.59E-3,27.48E-3,2.646E-3,-14.05E-3,-27.30E-3,-37.38E-3,-44.78E-3,-48.43E-3,-51.88E-3,-50.75E-3,-53.13E-3,-52.73E-3,-105.5E-3,-155.3E-3,-124.8E-3,-114.9E-3,-92.37E-3,-71.15E-3,-49.39E-3,-28.15E-3,-5.899E-3,12.41E-3,30.04E-3,45.38E-3,58.81E-3,69.31E-3,78.45E-3,83.19E-3,89.71E-3,92.87E-3,-221.6E-3,-727.7E-3,-437.9E-3,-575.4E-3,-568.2E-3,-563.2E-3,-646.0E-3,-674.3E-3,-733.1E-3,-742.3E-3,-773.1E-3,-792.9E-3,-810.8E-3,-831.9E-3,-844.4E-3,-863.7E-3,-869.8E-3,-879.6E-3,-823.6E-3,-564.5E-3,-798.0E-3,-729.0E-3,-743.8E-3,-754.7E-3,-691.7E-3,-667.2E-3,-603.2E-3,-591.7E-3,-549.6E-3,-518.7E-3,-488.2E-3,-449.0E-3,-422.4E-3,-379.5E-3,-362.6E-3,-336.1E-3
90.11E9,366.1E-3,87.48E-3,194.4E-3,115.7E-3,95.69E-3,74.73E-3,38.53E-3,18.72E-3,1.382E-3,-9.367E-3,-17.08E-3,-22.47E-3,-25.90E-3,-26.69E-3,-27.67E-3,-25.82E-3,-26.56E-3,-25.82E-3,-153.3E-3,-131.3E-3,-142.8E-3,-116.8E-3,-94.79E-3,-73.43E-3,-47.15E-3,-25.96E-3,-4.825E-3,11.03E-3,24.95E-3,36.09E-3,44.72E-3,49.43E-3,53.17E-3,51.05E-3,52.39E-3,49.55E-3,-348.4E-3,-823.4E-3,-567.4E-3,-693.7E-3,-687.6E-3,-683.5E-3,-754.7E-3,-778.1E-3,-825.4E-3,-832.6E-3,-856.3E-3,-871.2E-3,-884.4E-3,-899.3E-3,-907.9E-3,-920.2E-3,-924.1E-3,-929.7E-3,-788.5E-3,-430.8E-3,-720.3E-3,-624.3E-3,-639.2E-3,-650.0E-3,-572.0E-3,-542.5E-3,-468.4E-3,-455.4E-3,-408.1E-3,-373.7E-3,-339.9E-3,-296.5E-3,-267.1E-3,-219.6E-3,-200.6E-3,-171.0E-3
91.14E9,312.6E-3,47.77E-3,146.2E-3,77.85E-3,65.06E-3,51.13E-3,24.14E-3,11.21E-3,552.8E-6,-5.438E-3,-9.208E-3,-11.62E-3,-12.99E-3,-13.16E-3,-13.76E-3,-13.77E-3,-14.93E-3,-16.22E-3,-187.6E-3,-90.34E-3,-145.4E-3,-105.4E-3,-86.53E-3,-67.53E-3,-39.64E-3,-20.97E-3,-3.396E-3,8.136E-3,16.68E-3,22.25E-3,24.97E-3,23.18E-3,20.91E-3,12.02E-3,7.841E-3,-817.4E-6,-474.1E-3,-893.5E-3,-685.2E-3,-793.8E-3,-788.5E-3,-784.8E-3,-841.4E-3,-859.1E-3,-893.1E-3,-898.2E-3,-913.8E-3,-923.1E-3,-930.8E-3,-938.4E-3,-942.1E-3,-945.9E-3,-946.5E-3,-946.5E-3,-734.5E-3,-277.7E-3,-620.2E-3,-498.9E-3,-514.5E-3,-525.7E-3,-435.3E-3,-401.7E-3,-319.8E-3,-305.6E-3,-254.2E-3,-217.0E-3,-180.4E-3,-133.6E-3,-101.7E-3,-50.85E-3,-29.86E-3,2.230E-3
92.16E9,249.1E-3,24.96E-3,99.06E-3,45.81E-3,38.85E-3,30.80E-3,13.09E-3,5.808E-3,251.8E-6,-2.723E-3,-4.619E-3,-6.167E-3,-7.657E-3,-9.569E-3,-12.02E-3,-16.31E-3,-19.97E-3,-25.41E-3,-203.9E-3,-37.45E-3,-131.7E-3,-81.62E-3,-68.38E-3,-54.05E-3,-27.75E-3,-13.75E-3,-1.780E-3,4.083E-3,6.229E-3,5.524E-3,1.949E-3,-6.175E-3,-14.22E-3,-28.78E-3,-37.95E-3,-51.24E-3,-596.1E-3,-932.4E-3,-786.4E-3,-871.2E-3,-866.8E-3,-863.8E-3,-903.5E-3,-914.9E-3,-934.4E-3,-937.0E-3,-943.8E-3,-946.7E-3,-948.1E-3,-947.3E-3,-945.1E-3,-939.1E-3,-935.2E-3,-928.5E-3,-658.9E-3,-111.1E-3,-498.5E-3,-356.0E-3,-373.1E-3,-385.3E-3,-285.4E-3,-249.2E-3,-161.9E-3,-146.9E-3,-92.67E-3,-53.47E-3,-14.85E-3,34.00E-3,67.49E-3,120.0E-3,142.2E-3,175.3E-3
93.18E9,181.7E-3,22.59E-3,58.80E-3,23.64E-3,20.22E-3,16.14E-3,6.692E-3,3.148E-3,509.1E-6,-1.544E-3,-3.865E-3,-6.763E-3,-10.58E-3,-16.40E-3,-22.68E-3,-33.06E-3,-40.90E-3,-51.94E-3,-198.5E-3,20.30E-3,-102.5E-3,-48.18E-3,-42.36E-3,-34.51E-3,-12.83E-3,-5.143E-3,-166.0E-6,-653.9E-6,-5.165E-3,-12.06E-3,-21.49E-3,-34.93E-3,-47.70E-3,-65.95E-3,-78.77E-3,-94.73E-3,-709.5E-3,-937.0E-3,-866.0E-3,-922.1E-3,-919.4E-3,-917.5E-3,-939.0E-3,-943.7E-3,-948.0E-3,-948.0E-3,-945.4E-3,-941.3E-3,-935.6E-3,-925.6E-3,-916.7E-3,-900.1E-3,-891.2E-3,-877.1E-3,-559.4E-3,60.96E-3,-357.8E-3,-199.9E-3,-219.2E-3,-232.7E-3,-126.9E-3,-89.44E-3,638.5E-6,16.18E-3,71.65E-3,111.7E-3,151.1E-3,200.3E-3,234.1E-3,285.8E-3,307.9E-3,340.0E-3
